file,ground_truth,predicted,outcome,max_confidence,frame_count
Normal-Test059.avi,normal,normal,TN,0.0,30
Violence-Test097.avi,violent,violent,TP,0.727,30
Weaponized462.avi,violent,violent,TP,0.631,30
n120_converted.avi,normal,normal,TN,0.332,106
JwfajujK_0.avi,normal,normal,TN,0.38,150
no464_xvid.avi,normal,normal,TN,0.27,41
Violence109.avi,violent,violent,TP,0.685,30
n156_converted.avi,normal,violent,FP,0.717,132
no325_xvid.avi,normal,normal,TN,0.269,41
Normal395.avi,normal,violent,FP,0.586,30
Weaponized049.avi,violent,normal,FN,0.0,30
551_wlV44GU_0.avi,normal,normal,TN,0.323,150
GgT095uX_0.avi,normal,normal,TN,0.297,150
Violence393.avi,violent,normal,FN,0.35,30
nuf-d5GugL0_3.avi,violent,violent,TP,0.697,150
JsjF2OSJ_0.avi,normal,violent,FP,0.71,150
Weaponized198.avi,violent,violent,TP,0.591,30
Swr7caI0_0.avi,normal,normal,TN,0.0,150
YaWxiAtCwxE_2.avi,violent,violent,TP,0.65,150
gNUhUpxZ_0.avi,normal,normal,TN,0.293,150
sPd5Wmkc_0.avi,normal,normal,TN,0.0,150
n025_converted.avi,normal,normal,TN,0.507,111
7qtRgyFsk3s_1.avi,violent,violent,TP,0.73,150
no419_xvid.avi,normal,normal,TN,0.304,41
Violence-Test106.avi,violent,violent,TP,0.669,30
Weaponized762.avi,violent,normal,FN,0.0,30
Normal795.avi,normal,normal,TN,0.0,30
JPMLt2ZH_0.avi,normal,normal,TN,0.488,150
NV_835.avi,normal,violent,FP,0.717,139
8SmT9rE9_0.avi,normal,normal,TN,0.0,150
vQKHxtrdEHM_1.avi,violent,violent,TP,0.6,150
Normal483.avi,normal,violent,FP,0.602,30
Violence011.avi,violent,normal,FN,0.36,30
Violence457.avi,violent,violent,TP,0.724,30
Normal127.avi,normal,normal,TN,0.0,30
Normal097.avi,normal,normal,TN,0.353,30
oW8ySS0rN4Y_0.avi,normal,normal,TN,0.481,150
Violence394.avi,violent,normal,FN,0.448,30
Weaponized079.avi,violent,normal,FN,0.433,30
NV_800.avi,normal,violent,FP,0.725,115
Normal023.avi,normal,normal,TN,0.433,30
Weaponized664.avi,violent,normal,FN,0.0,30
NV_809.avi,normal,normal,TN,0.373,115
Normal572.avi,normal,normal,TN,0.345,30
Normal143.avi,normal,violent,FP,0.664,30
Violence008.avi,violent,normal,FN,0.519,30
Weaponized781.avi,violent,normal,FN,0.312,30
Weaponized513.avi,violent,normal,FN,0.0,30
V_17.avi,violent,violent,TP,0.725,192
Weaponized820.avi,violent,violent,TP,0.586,30
V_497.avi,violent,violent,TP,0.73,144
Violence429.avi,violent,normal,FN,0.511,30
V_299.avi,violent,violent,TP,0.725,171
Weaponized202.avi,violent,normal,FN,0.294,30
Weaponized-Test033.avi,violent,normal,FN,0.506,30
sadsa_961.avi,violent,violent,TP,0.729,150
Weaponized427.avi,violent,violent,TP,0.73,30
Violence521.avi,violent,normal,FN,0.285,30
nuf-d5GugL0_7.avi,violent,violent,TP,0.663,150
no360_xvid.avi,normal,normal,TN,0.0,41
AbD9xwut_0.avi,normal,normal,TN,0.523,150
Normal311.avi,normal,violent,FP,0.67,30
v031_converted.avi,violent,violent,TP,0.589,272
V_764.avi,violent,violent,TP,0.731,123
NWqRgoGh_0.avi,normal,normal,TN,0.269,150
Weaponized-Test136.avi,violent,normal,FN,0.0,30
vQKHxtrdEHM_3.avi,violent,violent,TP,0.719,150
RTDSFDSA_677.avi,violent,violent,TP,0.714,150
n185_converted.avi,normal,violent,FP,0.627,34
Violence874.avi,violent,normal,FN,0.445,30
no292_xvid.avi,normal,normal,TN,0.333,41
no305_xvid.avi,normal,normal,TN,0.0,41
t_v011_converted.avi,violent,violent,TP,0.731,327
Weaponized512.avi,violent,violent,TP,0.68,30
4jZvTj4j_0.avi,normal,normal,TN,0.313,150
w071_converted.avi,violent,violent,TP,0.727,318
8m3onRfr_0.avi,normal,normal,TN,0.0,150
etyiEs3j8x8_3.avi,violent,violent,TP,0.689,150
Normal318.avi,normal,violent,FP,0.589,30
hEjHnhy2_0.avi,violent,violent,TP,0.552,150
a2qLzOu_n0s_3.avi,violent,violent,TP,0.717,150
1MVS2QPWbHc_2.avi,violent,violent,TP,0.725,150
Normal331.avi,normal,normal,TN,0.0,30
7KXPekwe_0.avi,normal,normal,TN,0.437,150
Normal456.avi,normal,normal,TN,0.508,30
Normal871.avi,normal,normal,TN,0.0,30
Weaponized267.avi,violent,violent,TP,0.73,30
Normal399.avi,normal,normal,TN,0.518,30
Cw0HuNI5_0.avi,normal,violent,FP,0.575,150
NV_916.avi,normal,violent,FP,0.653,145
n083_converted.avi,normal,violent,FP,0.635,125
Weaponized591.avi,violent,violent,TP,0.73,30
videoplayback_92.avi,violent,violent,TP,0.688,150
t_n035_converted.avi,normal,normal,TN,0.0,118
Normal597.avi,normal,violent,FP,0.585,30
e7tarNsO_0.avi,normal,normal,TN,0.505,150
Normal702.avi,normal,normal,TN,0.287,30
no74_xvid.avi,normal,normal,TN,0.313,41
Weaponized-Test151.avi,violent,normal,FN,0.0,30
Normal-Test017.avi,normal,normal,TN,0.381,30
aQysMqg0K7M_3.avi,normal,normal,TN,0.0,150
Normal688.avi,normal,violent,FP,0.658,30
gR4OsEPl894_3.avi,normal,violent,FP,0.73,150
Violence416.avi,violent,violent,TP,0.691,30
Violence218.avi,violent,normal,FN,0.474,30
n195_converted.avi,normal,violent,FP,0.712,121
Normal447.avi,normal,violent,FP,0.622,30
V_510.avi,violent,violent,TP,0.657,136
Violence049.avi,violent,violent,TP,0.726,30
no351_xvid.avi,normal,normal,TN,0.0,41
Violence069.avi,violent,normal,FN,0.0,30
no315_xvid.avi,normal,normal,TN,0.3,41
NV_382.avi,normal,normal,TN,0.391,55
v083_converted.avi,violent,violent,TP,0.718,300
NV_731.avi,normal,violent,FP,0.659,177
3Vw7MoNBgx4_1.avi,normal,normal,TN,0.0,150
Weaponized453.avi,violent,normal,FN,0.452,30
Violence397.avi,violent,normal,FN,0.475,30
Normal608.avi,normal,normal,TN,0.269,30
Normal398.avi,normal,normal,TN,0.377,30
Violence463.avi,violent,normal,FN,0.545,30
w090_converted.avi,violent,violent,TP,0.723,149
Violence601.avi,violent,normal,FN,0.287,30
Normal698.avi,normal,normal,TN,0.478,30
Violence324.avi,violent,normal,FN,0.384,30
no381_xvid.avi,normal,normal,TN,0.276,41
Weaponized-Test140.avi,violent,normal,FN,0.0,30
n190_converted.avi,normal,normal,TN,0.0,125
FSaZ8wiFw8Q_0.avi,violent,violent,TP,0.731,150
Weaponized-Test007.avi,violent,normal,FN,0.0,30
Normal442.avi,normal,normal,TN,0.417,30
PlHzsigAFas_8.avi,violent,violent,TP,0.724,150
V_550.avi,violent,violent,TP,0.729,185
f50PQz7mXds_0.avi,normal,normal,TN,0.275,150
a7gBQaAFEtw_5.avi,normal,normal,TN,0.0,150
NYvOWjLU_0.avi,normal,normal,TN,0.395,150
Weaponized074.avi,violent,normal,FN,0.0,30
dOM7frJMFbc_0.avi,violent,normal,FN,0.435,150
HW48LUZKOL4_0.avi,normal,violent,FP,0.663,150
no479_xvid.avi,normal,normal,TN,0.271,41
Weaponized363.avi,violent,violent,TP,0.588,30
4RqDG4I4iAk_5.avi,violent,violent,TP,0.647,150
HW48LUZKOL4_3.avi,normal,violent,FP,0.696,150
Normal247.avi,normal,violent,FP,0.624,30
Weaponized709.avi,violent,violent,TP,0.726,30
Normal-Test034.avi,normal,normal,TN,0.332,30
OAfV0xPIhZw_4.avi,violent,normal,FN,0.32,150
Violence734.avi,violent,violent,TP,0.587,30
pKOUG5AqLpY_0.avi,normal,violent,FP,0.676,150
Weaponized378.avi,violent,violent,TP,0.669,30
V_366.avi,violent,violent,TP,0.713,150
83d-16REC40_1.avi,violent,normal,FN,0.492,150
n021_converted.avi,normal,violent,FP,0.728,120
v004_converted.avi,violent,violent,TP,0.632,116
JECBfnp2ZXc_0.avi,normal,normal,TN,0.28,150
Normal719.avi,normal,violent,FP,0.683,30
Weaponized-Test052.avi,violent,normal,FN,0.0,30
Weaponized707.avi,violent,violent,TP,0.728,30
Violence352.avi,violent,normal,FN,0.0,30
Violence668.avi,violent,violent,TP,0.729,30
no457_xvid.avi,normal,normal,TN,0.269,41
Weaponized399.avi,violent,violent,TP,0.72,30
Normal833.avi,normal,normal,TN,0.0,30
NV_831.avi,normal,violent,FP,0.657,135
Violence-Test015.avi,violent,normal,FN,0.452,30
Violence583.avi,violent,normal,FN,0.294,30
Weaponized230.avi,violent,normal,FN,0.0,30
n149_converted.avi,normal,normal,TN,0.357,28
Weaponized349.avi,violent,normal,FN,0.284,30
WPK4WLlc_0.avi,normal,normal,TN,0.0,150
Normal012.avi,normal,normal,TN,0.463,30
Violence002.avi,violent,normal,FN,0.301,30
dt8YUGoOSgQ_1.avi,normal,violent,FP,0.651,150
Violence628.avi,violent,violent,TP,0.647,30
Weaponized175.avi,violent,normal,FN,0.0,30
NV_789.avi,normal,violent,FP,0.714,115
Weaponized336.avi,violent,violent,TP,0.727,30
V_768.avi,violent,violent,TP,0.648,153
Normal159.avi,normal,normal,TN,0.477,30
Yw7Ip3VS_0.avi,normal,normal,TN,0.0,150
Normal607.avi,normal,violent,FP,0.653,30
Violence-Test076.avi,violent,normal,FN,0.0,30
Normal319.avi,normal,normal,TN,0.482,30
V_6.avi,violent,violent,TP,0.731,142
n181_converted.avi,normal,normal,TN,0.453,27
V_504.avi,violent,normal,FN,0.429,161
Normal553.avi,normal,normal,TN,0.538,30
Weaponized529.avi,violent,normal,FN,0.271,30
V_530.avi,violent,violent,TP,0.61,185
Weaponized262.avi,violent,normal,FN,0.368,30
Normal031.avi,normal,violent,FP,0.709,30
Normal367.avi,normal,normal,TN,0.42,30
w007_converted.avi,violent,violent,TP,0.71,156
NvYo6CS_i_A_0.avi,normal,normal,TN,0.0,150
Normal460.avi,normal,normal,TN,0.413,30
no476_xvid.avi,normal,normal,TN,0.333,41
Normal027.avi,normal,violent,FP,0.598,30
q78eIX56_0.avi,normal,normal,TN,0.273,150
DHhyNrXr_5.avi,violent,violent,TP,0.63,150
no344_xvid.avi,normal,normal,TN,0.304,41
oAeudqZD_0.avi,normal,normal,TN,0.406,150
Normal628.avi,normal,violent,FP,0.564,30
HUuRelBW_0.avi,normal,normal,TN,0.366,150
Weaponized567.avi,violent,normal,FN,0.481,30
Weaponized641.avi,violent,violent,TP,0.72,30
Normal525.avi,normal,violent,FP,0.721,30
Wq0BuA8GM84_1.avi,normal,violent,FP,0.659,150
DX5wwFlF_0.avi,normal,normal,TN,0.443,150
aIg9Yb0O7Hg_4.avi,violent,violent,TP,0.699,150
NV_830.avi,normal,violent,FP,0.724,113
Violence-Test111.avi,violent,violent,TP,0.73,30
Normal231.avi,normal,normal,TN,0.279,30
Normal329.avi,normal,normal,TN,0.398,30
I3rTHE3L_0.avi,normal,violent,FP,0.616,150
Violence948.avi,violent,normal,FN,0.0,30
HVRUChVh_0.avi,normal,normal,TN,0.0,150
Weaponized802.avi,violent,normal,FN,0.494,30
Violence100.avi,violent,violent,TP,0.73,30
Violence262.avi,violent,normal,FN,0.32,30
Normal376.avi,normal,violent,FP,0.722,30
Normal224.avi,normal,normal,TN,0.284,30
pKOUG5AqLpY_0.avi,violent,normal,FN,0.491,150
GodUly2k_0.avi,normal,normal,TN,0.432,150
Normal768.avi,normal,normal,TN,0.0,30
M4syignQ_0.avi,normal,normal,TN,0.0,150
fwEk96k8g_I_3.avi,violent,violent,TP,0.721,150
I-QiUMPTWNE_5.avi,violent,violent,TP,0.705,150
sadsa_958.avi,violent,violent,TP,0.653,150
kMI2JME3Aag_3.avi,normal,normal,TN,0.0,150
no83_xvid.avi,normal,normal,TN,0.317,41
PlHzsigAFas_7.avi,violent,normal,FN,0.548,150
Violence732.avi,violent,violent,TP,0.596,30
Normal397.avi,normal,normal,TN,0.407,30
Violence124.avi,violent,violent,TP,0.718,30
Weaponized201.avi,violent,normal,FN,0.0,30
JECBfnp2ZXc_1.avi,normal,violent,FP,0.582,150
V_561.avi,violent,violent,TP,0.68,185
Weaponized565.avi,violent,normal,FN,0.514,30
Mi4nMB8AHxI_1.avi,violent,violent,TP,0.615,150
Violence483.avi,violent,normal,FN,0.0,30
V_568.avi,violent,violent,TP,0.707,185
Weaponized309.avi,violent,normal,FN,0.472,30
Violence-Test094.avi,violent,violent,TP,0.715,30
V_396.avi,violent,violent,TP,0.628,153
kOp57sQKMPY_2.avi,normal,normal,TN,0.0,150
Normal274.avi,normal,violent,FP,0.68,30
Weaponized-Test020.avi,violent,violent,TP,0.68,30
Normal-Test130.avi,normal,normal,TN,0.0,30
V_587.avi,violent,normal,FN,0.0,185
SCnBiAteLVI_1.avi,violent,violent,TP,0.65,150
Violence351.avi,violent,normal,FN,0.328,30
Normal235.avi,normal,normal,TN,0.0,30
Normal745.avi,normal,normal,TN,0.502,30
no338_xvid.avi,normal,normal,TN,0.347,41
Violence949.avi,violent,normal,FN,0.0,30
Violence289.avi,violent,violent,TP,0.58,30
V_976.avi,violent,violent,TP,0.631,150
gnBmOf7v_2.avi,violent,normal,FN,0.0,150
Violence305.avi,violent,normal,FN,0.425,30
Violence757.avi,violent,normal,FN,0.403,30
Normal100.avi,normal,normal,TN,0.0,30
Normal415.avi,normal,normal,TN,0.0,30
I-x0G5pAan0_1.avi,normal,normal,TN,0.0,150
Violence076.avi,violent,normal,FN,0.0,30
Normal728.avi,normal,normal,TN,0.298,30
hP8CJJcx_0.avi,normal,violent,FP,0.702,150
DTq6Gu30-uA_2.avi,normal,violent,FP,0.622,150
QUGT4a6qcJs_1.avi,violent,normal,FN,0.415,150
Violence-Test072.avi,violent,violent,TP,0.725,30
Normal-Test138.avi,normal,normal,TN,0.0,30
Violence296.avi,violent,violent,TP,0.645,30
aGfwZ3E4_0.avi,normal,normal,TN,0.451,150
no60_xvid.avi,normal,violent,FP,0.644,41
7QgVKRHB_0.avi,normal,normal,TN,0.0,150
Normal848.avi,normal,normal,TN,0.27,30
NxtwlqSnLbY_1.avi,normal,normal,TN,0.543,150
1tU4kxa51vw_1.avi,normal,violent,FP,0.697,150
Weaponized371.avi,violent,violent,TP,0.705,30
Violence845.avi,violent,normal,FN,0.0,30
v013_converted.avi,violent,violent,TP,0.731,239
Weaponized-Test175.avi,violent,normal,FN,0.0,30
Normal153.avi,normal,normal,TN,0.359,30
NV_520.avi,normal,violent,FP,0.551,145
n132_converted.avi,normal,violent,FP,0.723,174
Violence214.avi,violent,normal,FN,0.291,30
Normal496.avi,normal,normal,TN,0.487,30
Normal074.avi,normal,normal,TN,0.448,30
no411_xvid.avi,normal,normal,TN,0.282,41
BpargJW29Wo_3.avi,violent,normal,FN,0.373,150
V_375.avi,violent,violent,TP,0.726,125
Violence125.avi,violent,violent,TP,0.73,30
v001_converted.avi,violent,violent,TP,0.727,193
Weaponized526.avi,violent,violent,TP,0.59,30
no84_xvid.avi,normal,normal,TN,0.313,41
Weaponized-Test031.avi,violent,normal,FN,0.504,30
BOnEkkm1_0.avi,normal,normal,TN,0.27,150
i2sLegg2JPA_1.avi,normal,violent,FP,0.677,150
V_245.avi,violent,violent,TP,0.656,105
Weaponized794.avi,violent,normal,FN,0.328,30
n062_converted.avi,normal,normal,TN,0.0,126
6mrIIcAQ2fI_1.avi,normal,normal,TN,0.51,150
no455_xvid.avi,normal,normal,TN,0.317,41
n067_converted.avi,normal,violent,FP,0.614,180
Weaponized621.avi,violent,violent,TP,0.729,30
no472_xvid.avi,normal,normal,TN,0.27,41
no73_xvid.avi,normal,normal,TN,0.269,41
Violence431.avi,violent,normal,FN,0.273,30
RTHTRS_699.avi,violent,violent,TP,0.64,150
4yTlGiDoxBo_0.avi,violent,violent,TP,0.564,150
OvDMIkTb4XU_2.avi,violent,normal,FN,0.473,150
YYCGcBuE_0.avi,normal,normal,TN,0.0,150
Weaponized-Test106.avi,violent,normal,FN,0.287,30
no432_xvid.avi,normal,violent,FP,0.73,41
Weaponized792.avi,violent,normal,FN,0.371,30
48J5lk4QcpE_0.avi,violent,normal,FN,0.496,150
Violence876.avi,violent,violent,TP,0.591,30
Normal748.avi,normal,normal,TN,0.539,30
no458_xvid.avi,normal,normal,TN,0.269,41
Normal270.avi,normal,normal,TN,0.0,30
Normal-Test036.avi,normal,normal,TN,0.376,30
Violence441.avi,violent,normal,FN,0.51,30
Normal743.avi,normal,normal,TN,0.277,30
Violence047.avi,violent,normal,FN,0.0,30
V_610.avi,violent,violent,TP,0.731,185
1O4KGHbRt3M_4.avi,violent,normal,FN,0.308,150
v077_converted.avi,violent,normal,FN,0.521,328
Normal182.avi,normal,violent,FP,0.562,30
Violence057.avi,violent,normal,FN,0.0,30
V_755.avi,violent,violent,TP,0.703,126
NV_816.avi,normal,violent,FP,0.647,115
PFw7SeFOD04_2.avi,violent,normal,FN,0.496,150
a7gBQaAFEtw_0.avi,normal,normal,TN,0.351,150
Normal-Test100.avi,normal,normal,TN,0.478,30
w013_converted.avi,violent,violent,TP,0.682,253
Normal145.avi,normal,normal,TN,0.417,30
Normal-Test143.avi,normal,normal,TN,0.274,30
KOaUqaC8_0.avi,normal,normal,TN,0.401,150
R1A_AxUKosk_0.avi,violent,violent,TP,0.727,150
Violence660.avi,violent,normal,FN,0.0,30
w046_converted.avi,violent,violent,TP,0.72,220
MwZvUQRO_0.avi,normal,normal,TN,0.0,150
Weaponized597.avi,violent,violent,TP,0.727,30
Violence509.avi,violent,violent,TP,0.726,30
Violence719.avi,violent,violent,TP,0.727,30
Violence239.avi,violent,normal,FN,0.0,30
no499_xvid.avi,normal,normal,TN,0.276,41
snhUvpXC_0.avi,normal,normal,TN,0.417,150
Normal096.avi,normal,normal,TN,0.448,30
Weaponized751.avi,violent,normal,FN,0.0,30
o9sRXy5r_3.avi,violent,normal,FN,0.507,150
Normal692.avi,normal,violent,FP,0.666,30
Weaponized133.avi,violent,violent,TP,0.668,30
NV_589.avi,normal,violent,FP,0.708,115
Weaponized470.avi,violent,normal,FN,0.529,30
V_641.avi,violent,violent,TP,0.71,150
NV_813.avi,normal,violent,FP,0.611,115
V_558.avi,violent,violent,TP,0.681,185
Normal214.avi,normal,normal,TN,0.0,30
Normal620.avi,normal,violent,FP,0.669,30
V_519.avi,violent,violent,TP,0.56,123
Violence325.avi,violent,normal,FN,0.429,30
Violence629.avi,violent,normal,FN,0.0,30
no326_xvid.avi,normal,violent,FP,0.631,41
iki0PAvq_0.avi,normal,normal,TN,0.43,150
Violence933.avi,violent,violent,TP,0.553,30
Violence792.avi,violent,normal,FN,0.545,30
1Ytq2moWGdw_0.avi,normal,normal,TN,0.314,150
BKtajPcB_0.avi,normal,violent,FP,0.602,150
bQHNsRpQOIE_0.avi,normal,normal,TN,0.0,150
Normal347.avi,normal,violent,FP,0.609,30
QRJFLxqK_0.avi,normal,normal,TN,0.468,150
mwuiYEBdkJs_5.avi,violent,violent,TP,0.682,150
n088_converted.avi,normal,violent,FP,0.574,145
Normal555.avi,normal,violent,FP,0.563,30
Weaponized-Test149.avi,violent,normal,FN,0.0,30
Violence-Test107.avi,violent,normal,FN,0.0,30
Violence494.avi,violent,normal,FN,0.287,30
4yTlGiDoxBo_1.avi,normal,violent,FP,0.663,150
Violence545.avi,violent,violent,TP,0.73,30
hgMpDK55_0.avi,normal,violent,FP,0.712,150
Normal278.avi,normal,normal,TN,0.458,30
XpQkd2Ug_0.avi,normal,normal,TN,0.35,150
Weaponized602.avi,violent,violent,TP,0.553,30
HtbVjsRA_2.avi,violent,normal,FN,0.0,150
v085_converted.avi,violent,violent,TP,0.724,324
t_w016_converted.avi,violent,normal,FN,0.425,159
t_w017_converted.avi,violent,violent,TP,0.659,293
Violence870.avi,violent,violent,TP,0.659,30
kLHNW0uRutY_0.avi,normal,normal,TN,0.301,150
Violence443.avi,violent,normal,FN,0.458,30
Normal139.avi,normal,normal,TN,0.519,30
GCgD8AkV_0.avi,normal,normal,TN,0.269,150
Normal369.avi,normal,normal,TN,0.424,30
6doZoiaG9PM_3.avi,normal,violent,FP,0.728,150
V_613.avi,violent,violent,TP,0.731,185
Normal611.avi,normal,violent,FP,0.722,30
RIXaF_TkLlU_1.avi,violent,normal,FN,0.42,150
fO2vb61DcUk_0.avi,normal,violent,FP,0.71,150
Normal158.avi,normal,normal,TN,0.372,30
w089_converted.avi,violent,violent,TP,0.721,225
Violence508.avi,violent,violent,TP,0.678,30
NV_818.avi,normal,normal,TN,0.469,115
V_628.avi,violent,violent,TP,0.731,150
n032_converted.avi,normal,violent,FP,0.713,123
n108_converted.avi,normal,violent,FP,0.666,152
Weaponized-Test021.avi,violent,violent,TP,0.722,30
FZDDNtcaBcw_0.avi,violent,normal,FN,0.421,150
Normal-Test095.avi,normal,normal,TN,0.0,30
Normal521.avi,normal,violent,FP,0.662,30
Violence-Test031.avi,violent,normal,FN,0.426,30
no93_xvid.avi,normal,normal,TN,0.0,41
NV_811.avi,normal,violent,FP,0.654,115
cBNVcBk3rjg_4.avi,violent,violent,TP,0.683,150
TKBcD3J9Cc8_1.avi,violent,normal,FN,0.0,150
NV_801.avi,normal,violent,FP,0.666,115
p19HiyCX7EQ_0.avi,violent,violent,TP,0.606,150
n054_converted.avi,normal,normal,TN,0.294,127
Normal378.avi,normal,violent,FP,0.698,30
YDOJvzChqSg_0.avi,violent,violent,TP,0.603,150
Vd27cYFthms_0.avi,normal,violent,FP,0.674,150
Normal514.avi,normal,normal,TN,0.485,30
s2S2nIWk_0.avi,normal,normal,TN,0.0,150
24E0xYYUz44_2.avi,violent,violent,TP,0.639,150
n133_converted.avi,normal,violent,FP,0.704,147
Normal-Test009.avi,normal,normal,TN,0.496,30
Normal-Test081.avi,normal,normal,TN,0.0,30
V_609.avi,violent,violent,TP,0.73,185
jR91oXYV_0.avi,normal,normal,TN,0.269,150
NV_595.avi,normal,normal,TN,0.0,105
Normal832.avi,normal,normal,TN,0.0,30
V_626.avi,violent,violent,TP,0.731,144
MxkTo5F-nvU_0.avi,normal,normal,TN,0.522,150
no487_xvid.avi,normal,normal,TN,0.269,41
Weaponized818.avi,violent,violent,TP,0.592,30
Weaponized469.avi,violent,normal,FN,0.537,30
Normal125.avi,normal,normal,TN,0.547,30
Normal623.avi,normal,violent,FP,0.718,30
4yTlGiDoxBo_5.avi,violent,violent,TP,0.62,150
Normal549.avi,normal,violent,FP,0.614,30
g3QdfSDk_0.avi,normal,violent,FP,0.668,150
Normal484.avi,normal,violent,FP,0.686,30
Normal585.avi,normal,violent,FP,0.586,30
Normal197.avi,normal,normal,TN,0.355,30
Normal034.avi,normal,violent,FP,0.727,30
Weaponized-Test070.avi,violent,normal,FN,0.418,30
Violence636.avi,violent,normal,FN,0.0,30
Normal862.avi,normal,normal,TN,0.0,30
E0Huf4Qi0JE_1.avi,violent,normal,FN,0.313,150
AsGAgf8U2rk_0.avi,violent,normal,FN,0.474,150
Normal285.avi,normal,normal,TN,0.528,30
g6jdqkcdgqk_5.avi,violent,violent,TP,0.621,150
NV_524.avi,normal,normal,TN,0.271,145
Weaponized025.avi,violent,normal,FN,0.518,30
t_n044_converted.avi,normal,normal,TN,0.0,124
no43_xvid.avi,normal,normal,TN,0.438,41
V_543.avi,violent,violent,TP,0.729,185
Weaponized747.avi,violent,violent,TP,0.595,30
Normal591.avi,normal,normal,TN,0.422,30
4HH7yMU8y9A_1.avi,normal,violent,FP,0.72,150
Normal065.avi,normal,normal,TN,0.493,30
Weaponized732.avi,violent,normal,FN,0.0,30
Weaponized089.avi,violent,violent,TP,0.708,30
Weaponized003.avi,violent,normal,FN,0.415,30
Normal174.avi,normal,normal,TN,0.0,30
Normal612.avi,normal,violent,FP,0.73,30
8pKKdS7rhXo_0.avi,violent,violent,TP,0.716,150
w084_converted.avi,violent,violent,TP,0.731,327
Weaponized769.avi,violent,normal,FN,0.0,30
66U2c3YMjOI_0.avi,normal,violent,FP,0.655,150
4fY0Iv4t_0.avi,normal,violent,FP,0.687,150
t_n015_converted.avi,normal,normal,TN,0.411,134
V_5.avi,violent,violent,TP,0.644,114
NV_379.avi,normal,normal,TN,0.276,55
cAp5A44HRS8_0.avi,violent,violent,TP,0.711,150
l4gqDHx9_dI_1.avi,normal,violent,FP,0.623,150
4I1DGWsh_0.avi,normal,violent,FP,0.686,150
8tWVjrUW_0.avi,normal,normal,TN,0.423,150
Violence386.avi,violent,violent,TP,0.724,30
3Edebh8P_0.avi,normal,violent,FP,0.627,150
UvLAudRA91Y_2.avi,normal,violent,FP,0.674,150
RIXaF_TkLlU_1.avi,normal,violent,FP,0.729,150
Weaponized345.avi,violent,normal,FN,0.279,30
9haGKtHJ_0.avi,normal,violent,FP,0.683,150
Weaponized783.avi,violent,normal,FN,0.0,30
Normal240.avi,normal,normal,TN,0.0,30
SDFDSSDF_978.avi,violent,violent,TP,0.666,150
v086_converted.avi,violent,violent,TP,0.692,257
cErr6pCN_0.avi,normal,normal,TN,0.0,150
T56HlypCEyU_1.avi,violent,normal,FN,0.422,150
w100_converted.avi,violent,normal,FN,0.337,167
Violence105.avi,violent,violent,TP,0.69,30
83d-16REC40_0.avi,violent,violent,TP,0.583,150
g6jdqkcdgqk_2.avi,violent,violent,TP,0.613,150
Weaponized-Test170.avi,violent,normal,FN,0.0,30
V_636.avi,violent,violent,TP,0.723,150
Normal263.avi,normal,normal,TN,0.406,30
as4zD6d86q0_1.avi,violent,normal,FN,0.532,150
w019_converted.avi,violent,violent,TP,0.633,155
Weaponized480.avi,violent,violent,TP,0.72,30
QaIY5Au8yOc_1.avi,violent,violent,TP,0.618,150
Normal580.avi,normal,normal,TN,0.303,30
n155_converted.avi,normal,normal,TN,0.269,31
NxtwlqSnLbY_2.avi,violent,violent,TP,0.672,150
Violence029.avi,violent,violent,TP,0.697,30
Normal635.avi,normal,normal,TN,0.527,30
no398_xvid.avi,normal,normal,TN,0.429,41
ljLg4lFbS0Y_0.avi,normal,violent,FP,0.716,150
n068_converted.avi,normal,violent,FP,0.718,165
n035_converted.avi,normal,violent,FP,0.633,202
n031_converted.avi,normal,normal,TN,0.425,135
sadsa_960.avi,violent,violent,TP,0.682,150
Weaponized-Test028.avi,violent,violent,TP,0.698,30
Violence119.avi,violent,violent,TP,0.723,30
Normal010.avi,normal,normal,TN,0.305,30
Weaponized775.avi,violent,violent,TP,0.696,30
Weaponized058.avi,violent,normal,FN,0.0,30
Normal-Test135.avi,normal,normal,TN,0.0,30
n093_converted.avi,normal,violent,FP,0.651,122
r8PX3ZJ1_II_0.avi,normal,violent,FP,0.551,150
36zWWHlldS8_0.avi,normal,violent,FP,0.607,150
v007_converted.avi,violent,violent,TP,0.724,223
V_242.avi,violent,violent,TP,0.637,108
tIvvuvuJFYc_2.avi,violent,normal,FN,0.0,150
Violence092.avi,violent,violent,TP,0.59,30
Normal845.avi,normal,normal,TN,0.0,30
V_289.avi,violent,violent,TP,0.594,141
Normal617.avi,normal,violent,FP,0.557,30
Violence713.avi,violent,violent,TP,0.719,30
1Kbw1bUw_2.avi,violent,normal,FN,0.283,150
H_VQJU0Bqpc_1.avi,normal,violent,FP,0.706,150
j83up7ni_0.avi,normal,violent,FP,0.717,150
pqvGKGz7_0.avi,normal,violent,FP,0.652,150
Normal-Test013.avi,normal,violent,FP,0.729,30
vQKHxtrdEHM_7.avi,violent,violent,TP,0.728,150
trhfd_1018.avi,violent,violent,TP,0.674,150
Weaponized635.avi,violent,normal,FN,0.446,30
Normal038.avi,normal,violent,FP,0.73,30
Weaponized249.avi,violent,violent,TP,0.728,30
9C_LQa7nnFg_2.avi,normal,normal,TN,0.0,150
V_632.avi,violent,violent,TP,0.621,150
no495_xvid.avi,normal,normal,TN,0.269,41
w063_converted.avi,violent,violent,TP,0.72,221
